007bb1e704,1
007bb1ed55,1
007bbeeefc,1
007bc3e893,1
007ce9c5e9,1
0081f9d927,1
0084105f2c,1
0086333738,1
008757c2cf,1
008866f7fe,1
008a14df72,1
008a1a0e00,0
008a522ff0,0
008bb27b9e,1
008c99b974,0
008daf691b,1
008e5ec8f3,0
008e67491f,1
008e938674,0
008fcf3f29,1
0090c5fd9c,1
0091327b53,1
00915088ca,1
00918c0fa2,1
009243e3e7,1
00927e57f6,1
0093ed45c1,1
0094ca5fec,0
00973192c1,1
0098b49c1c,0
0098fbf0c1,0
009a77a7bb,0
009ae37425,1
009b4176c3,1
009b8c104e,0
009c1909c5,1
009caa74b3,1
009cb1c3b1,1
009e7131b3,1
009f5921f0,0
00a0a854c8,0
00a1f7b0e2,0
00a385016e,1
00a3ed5720,1
00a459ceff,0
00a51468df,0
00a583dba5,0
00a750aedf,1
00a7d6981c,1
00a83a5aff,1
00a8ad7305,0
00a90cb8fd,0
00aa1898da,1
00aa18cdf3,1
00ab9a44e2,1
00ae6584b2,1
00afe42034,1
00b46fdb3f,1
00b49158e1,1
00b517ccb7,1
00b54a90c1,1
00b5647236,0
00b569a325,1
00b5c8a9c8,1
00b61963bb,1
00b7285972,0
00b75afd9c,1
00b7d34c3f,0
00b84c6571,1
00b8ff0955,1
00babcf186,0
00bae9a320,1
00baf5e546,1
00bb14adcb,0
00bb1bb4e8,1
00bc9ff799,1
00bd6ef212,1
00bd958d14,0
00be448058,0
00be902bc4,0
00c071c6b8,1
00c0c24927,1
00c44560a9,1
00c4b7630f,1
00c5a4e4b0,1
00c7d171cd,1
00c9346655,1
00c9a2eaf9,0
00c9d5c7cf,1
00cbe78608,1
00cd6305d1,1
00cf1c3bb5,1
00cf6402dc,1
00cf75d1dd,1
00d12bcb5b,1
00d26aa085,0
00d2c9fc19,0
00d2d9fad2,1
00d364a937,1
00d6281e2a,1
00d69584eb,0
00d84dd90c,1
00d905dfa4,1
00da6e3f55,0
00dbfd8169,0
00de380ecc,1
00df6d1871,0
00df72b2ef,1
00e0fc6810,1
00e164676a,0
00e2a4b5b6,0
00e2e853a1,1
00e35d201d,1
00e38f656d,1
00e868ea90,1
00e9833e6b,1
00e99e7b95,1
00ea30c4b6,0
00eb9ffb5d,1
00ee2166e2,1
00ef2dd90e,1
00ef61e899,1
00f04152dd,0
00f145d843,1
00f1c9870b,1
00f2862550,1
00f2dbafa3,0
00f2fc8936,1
00f406b954,0
00f69e8a16,0
00f7d9cba2,0
00f803de8f,0
00f8e6f6a8,1
00f93d67ab,1
00fb261ae3,1
00fb7dafc6,1
00fe2656c9,0
00fe42597c,0
00fe6d4606,1
00ff1d0fd9,1
00ffdff6b2,1
01001692f4,0
010030116a,0
0102af564f,0
010416371f,0
0105209938,0
01053f3e33,0
01057621c2,0
0106503ca9,0
01081efffc,0
010a722354,1
010b6d4562,1
010bf37796,0
010bfab5cf,1
010c5002de,1
010dd15d06,0
010eed1db7,1
010fc2b0e9,1
010fc9870f,1
0110da53b5,1
0110dbc44c,1
0110fc3c1d,1
011112f621,1
01152c175b,1
0115d2f9ce,1
01172f4ffd,0
01176b3330,1
0118411492,1
011893a516,1
011ab5b389,1
011b083aca,1
011b0ce58c,1
011b4aac31,1
011c04469d,1
011d80e7cf,0
011f3867b5,1
011fb66657,0
011fd47733,1
01214a010a,0
01220d5e48,1
01220f939c,0
012380fbf6,1
012477e7e7,1
01255bb7c5,1
012690cccc,1
012775de1e,1
012be0deaf,0
012c9b53b5,1
012e7e97ae,0
013020d601,1
01308f8155,1
0130b696fe,1
0131ed3c22,1
0132cc4482,1
01335ac66d,0
0133c2ccb1,1
01345bdda4,0
0134862cf4,1
0135ec023d,0
0136857291,1
01369a4763,0
0137241e16,1
0138fcfdca,0
013a235ec1,1
013ab31304,1
013af288ec,1
013bac137f,1
013c72d5fb,0
013d11c2dd,1
013e8ac1a0,0
013f58330b,1
014171959a,0
014182db0c,1
0141d72e41,1
0142cdde89,0
0142ed6220,0
014650f87d,1
01467e6528,0
01470f1c40,1
014955a183,1
014bdbd6a3,1
014c836d67,1
014ce09c9d,0
014d19daf9,1
014dd2aac1,1
014e0a2317,0
014e39d5b4,0
014e5149d0,1
014ee63e20,1
014f601ee1,0
014fee26b0,1
015012190a,0
0150c13fa7,1
01514baf78,1
01517ccaa4,1
0152e45cd6,0
015384c2e4,0
01539e04fa,1
0156705287,0
0156a41a44,0
015730c01a,1
015765b9d7,0
0157f3a38e,1
015b58b7e1,0
015db5dbaa,0
015f2ed0a3,1
0162bbf9a3,0
016342beaf,1
0163f94a43,1
0166456162,1
0166eab3c1,1
0169f26ea2,0
016a245e5d,0
016cff5678,1
016d24b034,0
016f23d64b,1
016f40bc40,1
01700a0424,1
0170275941,0
017102cad2,0
01710a7d1b,1
01726d879a,1
0172d1386b,0
01730fb13d,1
0173b80bff,1
0173f3470d,1
0174c59617,1
01751f00ff,0
017556eefa,1
01760cc567,1
0177346918,1
017a6de872,0
017ddc7870,1
017e891bbe,1
017eadc335,0
0180ef8d2f,1
0180fb0f82,1
01810faf39,0
01820124af,1
0182c96251,0
0183629c7e,1
0183802777,1
018476f384,0
0184959c69,0
0185df1920,1
0186e6034d,0
018939071c,0
0189b5cd81,0
0189cf0982,1
018af97820,1
018b53de0a,1
018b686d8c,1
018b9dfc31,0
018d54a901,1
018d6a4d8a,0
018ec508c7,1
018ff8caf6,1
019171269a,0
019232a14e,1
01931ea33c,0
01935bf71b,1
01936496c4,0
0194d535b9,1
019709580f,1
0198a3b4a0,1
0198a873a0,1
019b3d761c,1
019bd51983,0
019c444944,0
019cbafc05,1
019d1eac0f,1
019e369672,1
019f988718,1
019ffc585d,0
01a14833db,1
01a1bc3564,1
01a1f4e306,1
01a4090e56,1
01a4dece4e,0
01a5191270,1
01a605dfb5,0
01a63c5296,0
01a8e799f4,0
01aa4029fd,1
01aa53dccd,0
01aaac7e7c,1
01b1078e08,1
01b114e811,0
01b1f9f7d7,0
01b2eb0d2a,1
01b3191785,1
01b4255847,0
01b5c2b82d,0
01b7ba949b,1
01b81994fd,1
01b83d09c3,1
01b87a7db8,1
01b897db00,1
01b9270d42,0
01b929e932,1
01ba1b9a83,1
01ba7ec6d9,1
01ba8df6f1,1
01bbb8b9f4,1
01bc96d255,0
01bca0daaf,1
01bd3fb34b,1
01be1e0c42,1
01bf87cdb1,1
01bfa72256,1
01bfdaa792,0
01c0092cf5,1
01c076dae8,0
01c22b7f42,1
01c22fb8fc,0
01c252ad58,1
01c2729371,1
01c4eca531,1
01c54d4890,1
01c5edd853,0
01cbb3629c,1
01cd559cda,1
01ce2a36ec,1
01cf3c165e,1
01d05fb6d9,0
01d1906910,1
01d2c8205a,0
01d58bf990,1
01d70646f9,1
01d8916eea,1
01da4682e3,0
01dc11efce,1
01de3437b7,1
01dffc89e1,1
01e0a4ed89,1
01e108c6ce,1
01e203b878,1
01e24e47a2,1
01e2950def,1
01e45c7317,1
01e4a0e8bb,0
01e65cc96d,0
01e7c9485b,0
01e88392d0,0
01eb651a2f,1
01ec655fd7,0
01ec6e5df0,0
01ecb01f25,0
01ecb7d77c,1
01ece50363,1
01ed59f46d,1
01eded3299,1
01f07b56b2,1
01f1fec5f1,1
01f35678ea,1
01f7aaff7c,1
01f88be82d,1
01f9928afd,1
01fab95b1a,1
01fc7b011a,0
01fcd8a12d,1
01ff0d7b09,0
01ffe402f7,1
0203fb4747,0
020494a0a6,1
0205670e2c,0
02077c4f70,0
02092503d3,1
0209d1d29c,0
020a5e5ed3,1
020a957cf6,1
020af7e836,0
020b09ab67,0
020c0bc5bc,1
020c892f3a,1
020cb8a8d5,1
020d50d8d4,0
020e47a329,1
020f608dc0,1
0214e29234,1
02150d0b61,1
02158f27e0,0
02167977e1,0
021731b4c9,1
0218961a65,0
0218f0c6de,0
021a4413f3,0
021a6ecf00,1
021b95b872,1
021c18b9f2,1
021c24efcd,1
021c49c842,0
022083f664,1
0220cbcb34,1
0220de41e2,1
0221ac1e08,1
0221b45d8f,0
022283e19c,1
0224f1f95f,1
0224f87d33,1
0225763b76,1
02268d5bd0,1
0227dcd67a,0
0227fcc949,1
02282c614b,1
02289edb42,1
022908c51e,1
0229710aa5,1
0229ae0ed5,1
022a1712ce,0
022c77d06c,1
022d7e6149,1
022dd168ed,1
022ec57f37,1
022fc2b51e,0
023088d0cc,0
0231d69a6b,1
0232f6eeca,1
02338612b4,1
0233968e78,1
0233d19ef3,0
0233e5a91f,1
0234279176,1
0234801728,0
0234eb2269,0
02351cca20,1
0236407158,0
02367b6463,1
0236a35bb3,1
0237d93375,1
023971fd4e,1
023a680fd5,1
023b83b727,1
023c535301,1
023c746700,1
023eaa6e3d,1
023eb9ea99,1
023ef84fd3,1
0240454dfe,0
0240833ebd,1
0240cd57eb,1
0241f688d0,0
0242bd02d1,0
0242cdc84c,1
02444aaaff,0
0244531961,1
024464d1b8,1
0244907bdd,0
0245d15fe5,0
0245ecf5e9,0
0246f27d40,1
0247083bb2,1
02489eea13,1
024a1afbc0,1
024a89f932,0
024a8b7317,1
024a951504,1
024ae7f760,1
024c58e1d8,0
024c6b46f1,0
024cabd373,1
024ce71d97,1
025341955c,1
0254a6eeed,1
0254fb6af8,0
025572fccd,1
02560c027f,0
02561e6926,1
0256687de3,1
02599abddf,0
025ee2e874,1
025f17ff50,0
025f6dee48,0
0261a6f5e2,1
0262745620,1
026277050f,1
02635cf981,0
02641419fd,1
02643bc2c2,0
0265c9ac58,1
026654893f,1
0267b611a0,0
0267daf893,1
02692e49b0,0
0269e77497,0
026ad75936,0
026c3f1637,1
026c5506d9,1
026d613f8b,0
026d6eebb0,0
026d77ebfb,1
026e88ca8c,0
02710077b7,1
02723a8f5c,1
027342f92b,1
02748d92d6,1
02752231a0,0
02759c2124,1
027619de75,0
0276921899,1
02774a599d,0
027794d600,1
0278761800,0
0278e494a3,0
0279dea97a,1
027a00c90b,0
027ad8a9b1,0
027ae496a1,0
027b93545d,1
027c08a1e4,1
027c4b7968,1
027d16ba37,1
028099a338,1
028163d08f,1
02822df7ab,0
0285c488ac,0
02861809ea,1
0289a30ff4,1
028ae9644e,1
028b2c84b8,0
028b565d68,1
028ed88bcf,0
02920cd6df,1
029242c34b,1
0295176d76,0
02960033e8,0
02969b49e7,1
0296fc6531,1
02976f4eb1,0
029789fa0a,0
0297e1c0b4,1
0299e19e2b,0
029d7969cc,1
029e60db98,1
029ebf673a,1
029f0df867,1
029f7720e0,1
02a009c851,1
02a01457a3,0
02a09958f0,1
02a14374a2,1
02a19f42ed,0
02a1b92422,0
02a243274a,0
02a2699a4b,0
02a3e56e03,1
02a42d7695,1
02a4306c64,1
02a54554bb,1
02a5ce0854,1
02a614ddef,0
02a746a7ed,0
02a8f450a8,0
02aa57f340,1
02aa6b9e20,0
02ac49e94f,1
02adc9fbb9,0
02ae392070,0
02ae3c1e5e,1
02b192e865,1
02b4666431,0
02b5930917,1
02b5f30d65,1
02b841a9b0,1
02b892f112,0
02b8969a04,1
02ba555380,1
02ba6af985,0
02bbb61262,0
02bc25871d,1
02bd8db540,0
02bddb2e5c,0
02be6f2567,1
02c014f8e9,0
02c203f520,0
02c44238cb,0
02c4969c7f,0
02c5378fe3,1
02c833372d,1
02c8baef51,1
02c8f39270,0
02c9d3f07e,1
02cb4e154c,1
02cb76d076,1
02cc61cbee,1
02cd5ec57f,1
02cddbcc41,1
02ce1bde47,1
02ce2763d7,0
02cf93119e,0
02d0b04914,1
02d46b84fd,0
02d60ca0d6,1
02d6c96719,1
02d89890a1,0
02d9a1eef3,0
02d9b88a53,1
02db35829c,0
02dbe59a9b,1
02dbf6d5b7,1
02dcf03d2e,0
02dd34bc2c,1
02de0e28ee,1
02e05392fb,1
02e184c712,1
02e31bf855,0
02e4d6b244,0
02e67c2b90,1
02e6942131,1
02e6fd1fc9,0
02e7eb87f3,0
02e806cf7a,0
02e9d8b025,1
02ea2057d5,0
02ece1bb0b,0
02ee99ecda,1
02f066bca9,1
02f0b01b47,0
02f0c0fa4d,1
02f0f3436d,1
02f1893614,0
02f26109e2,1
02f2aefb44,1
02f57f145b,0
02f5c44427,1
02f5d97807,0
02f5ef1704,0
02f8b1609d,0
02f9216b69,1
02f9730542,1
02fa7175db,1
02fb9a52dd,0
02fdf30455,0
02fe9045e3,0
030077f896,1
0301b1814e,1
0302d1b607,1
0302f6625e,1
0303bc3bd1,1
0305116144,1
03075db43f,1
030768f47f,1
030886410f,1
0308a0674d,1
0309c64d73,1
0309c89495,0
030ac60a7e,1
030adda563,0
030c7b8b49,0
030cebeebe,0
030e346b62,1
030f1b1b34,1
030f4e01a3,1
030fb94b86,0
03107751d6,1
0310917c10,1
031331a7ec,1
0313fc01f3,1
03141c3487,0
0316da4cc4,1
031721607d,1
03176da14a,0
03186a26c1,0
031898b278,0
031a4f3f6c,1
031b409bb5,1
031c360c30,0
031c7adbb9,1
031eaa3258,1
031eb9d9fd,0
031ecfb5b4,1
031ff58e1c,0
0320233983,1
03202b1571,1
0321fbc5d5,1
032211ac6b,0
03221d5ed8,0
03225c5b17,1
032310fefd,1
03235fade2,1
0323673304,1
0323c4a5ad,1
0324425703,1
03246f61bc,1
0324cbd7c3,1
03269a6b53,1
03274503b0,0
03276d330b,1
032a5c7459,1
032d02fac4,1
032df185ed,0
032e79872c,0
032f098154,0
032fc72ac6,0
0331447ffc,1
033177dfd3,0
0331b3cd89,1
0331b87040,1
0331d48e2c,1
03321377df,1
03322223d2,1
0332b8ffa0,1
0332d8a9fe,1
033564f901,1
0336447308,0
033694515f,1
0336d89cc2,1
03376c137a,1
03383142f3,0
0339f8aa81,0
033f92aa58,1
033fac5e44,0
03408c1ede,1
0342314d81,1
0342316296,0
03425bd1e2,1
0342b95757,1
0342f8ad8a,0
03435e53d1,1
0343d6fcd0,1
0343dba4f0,1
034659d0b0,1
0346d6492a,1
03470ac851,1
034736c7c3,0
03479ea854,1
0348ee8684,1
0349568b88,0
034af23f39,0
034d18d2b0,0
034ee9e1fa,1
034fa0177a,0
0350305dbb,1
03519c01d2,0
0353d917f1,0
03558eb65b,1
03574b46bd,1
0357517df9,0
0357540831,1
03584f4348,1
03598c192b,0
035a232d30,0
035ae8a0f6,1
035bbbe785,1
035c539d4f,1
035df537de,1
035eb535f8,1
03622e0dc6,1
03624faa3b,1
03630571d5,1
0363e20271,1
036487f736,1
03656a3a1f,1
03674b741c,1
036795ecda,1
0367be4367,0
0367fb78d2,1
0368061d0f,1
0368fa5d10,1
036a3407fe,1
036aa582a4,0
036b415a7a,1
036c0a7bdd,1
036c40d185,0
036f072b8f,0
036f5d1f68,0
036f74ba40,1
0371206025,1
037247b6fc,1
03735d0958,1
0373b8003f,1
0373df206d,1
03755a83f6,1
0375e46deb,1
037661332a,0
0376b74ead,0
0376f462ee,1
03772aa357,0
03779e5ef4,1
03780c8cbf,0
0378144b89,0
037882faa4,1
0378edfa19,0
0379cdb3be,0
037b081298,0
037c4597ac,0
037c71b894,1
03804105d6,1
03819ee708,0
03829ced2d,1
03865a8398,0
0386f12b0e,0
0388525733,1
038889933e,1
0388bea17f,1
038958b834,1
038a98132f,0
038b774985,0
038b89b429,1
038b8b0232,1
038f4dfc99,1
038f5d8580,1
038f7b9e56,1
039016f16b,1
0395419072,0
0397053ad0,1
03985d3777,1
039902cdac,1
03991f46e5,1
039a434249,1
039bfc634b,1
039c462a58,0
039d019930,1
039d9718fb,1
039fa254f1,0
03a0095e5b,1
03a0c3e25f,1
03a0d3eb09,1
03a16123b7,1
03a216346d,1
03a368a5d8,1
03a3c85f70,0
03a41a4f4f,1
03a45f9287,1
03a7af3c28,1
03a8addfeb,1
03a9495f4c,1
03aa1f7de7,1
03aaa6f52d,1
03ab628dc7,0
03abe30a52,1
03abea5cdb,1
03acadebdb,1
03acc7bf70,0
03adf92069,1
03aef542ed,1
03af9d5c8c,1
03b1090ffe,1
03b18d9974,0
03b1d707fa,0
03b213fd6e,0
03b43aab6f,1
03b53646dd,1
03b61baf4a,1
03b7166c55,0
03b73a5564,1
03b78db0f5,1
03b82f5664,1
03b87a67f2,0
03b926125a,1
03b99fa744,1
03bad9c989,1
03bbc6a2d8,1
03bc3ab24d,1
03be061ac1,1
03be741da1,0
03be93e430,1
03c152d803,1
03c1645aed,0
03c268e7de,1
03c2ef840e,0
03c3cf88bb,0
03c3d6df57,1
03c4107c41,0
03c439a9a4,1
03c4f0bf58,1
03c532d455,1
03c6f78e0e,1
03c6ff0faf,1
03c731cd64,1
03c7dd419b,1
03c82fd62a,1
03ca566723,1
03cb21ba74,1
03cb57d903,1
03ccfa56ae,0
03cfaf6d78,1
03cfbb576d,1
03d083b584,1
03d15ff992,1
03d193665a,0
03d2e08bca,1
03d33f1b6f,1
03d3d4c391,0
03d470e66a,1
03d4f13ec9,1
03d549a1a7,0
03d554e41f,0
03d583ce01,0
03d585e1b0,1
03d5b79fd5,0
03d604512f,1
03d60c39a3,1
03d668373a,1
03d6b1555e,0
03d81a7caf,1
03d8a91014,1
03d8b44195,1
03d91e92ac,1
03dbd3da5f,0
03dd86f8b5,0
03debd7120,1
03e3fb40f3,1
03e5f118f3,1
03e603255d,1
03e60977af,0
03e679d916,1
03e8c9fa3d,0
03e95faaa2,1
03ea5d757b,1
03eb9c4437,1
03ebe45047,0
03ee3e9d28,1
03eea29d16,0
03f006d612,1
03f196dd65,0
03f2203278,0
03f2f11b65,1
03f499756e,0
03f4a7262a,0
03f4bff03e,0
03f53f6433,0
03f79fd058,0
03f9001d7c,0
03fa19f7b1,1
03fa273081,0
03fa7ca43e,1
03fabb5a21,0
03fb6a5882,0
03fd5fc347,1
03feb6e04b,1
03ff432603,0
0400fb4676,1
040372cccc,1
04038fa3cb,0
0403f0076b,1
04047a4b06,0
0404aaf259,0
040586ba3c,0
0405bb36a9,0
0407984690,0
04086cfc6e,0
04091b47e5,1
040acddf8c,1
040b5086fe,1
040b9e3345,1
040dc98093,1
040e5aa699,1
040f1b9a9f,0
0412875574,1
04129f1d14,1
04150a77be,0
0415ece67d,1
0415f61bc6,1
04173367ee,1
0417da2e55,1
0418afcb86,1
04191d83c6,1
041b364f71,1
041d7d9f5c,1
0420448799,1
0420526584,0
0420a6d73b,0
04210e0455,0
0421d0c7f9,1
0421f4c4cd,0
0422b25349,1
0423a6c683,0
0423f19c0e,1
04248adfe8,1
0425140c50,1
042662816e,1
04268146c7,1
04276b39eb,0
04294dd7f9,0
042a04331f,1
042a271a28,1
042a408e7f,1
042a77f381,1
042ab21c31,0
042c1db50e,0
042c673d75,0
04314b1edd,1
043173ad91,1
0431c4a640,0
04322af22d,1
04334b0d6d,1
043368c159,0
04336ac39b,1
043387a891,0
04396d9763,1
043a7b37e9,0
043cdb67ed,0
043ce2df6d,1
043cfdeb27,1
043d3f3c0a,1
043e596aac,1
043f07263b,1
043f0a0432,0
043fe4e5f4,1
0440c64f20,0
0440e6bc62,1
0441001c1f,1
0441188759,1
04417a2ce5,0
04453e98b3,1
04459542e2,0
0445b3660d,1
0445f333da,1
0445f6da62,1
0446f95c49,0
04472fb91b,1
04477467b0,1
044776ca45,1
044885b2a9,1
0448dc2c82,0
04494be04c,1
0449b6fea0,1
044c0edcdb,1
044dbb0802,0
044df84a8b,1
044ebb948c,1
044ec12c75,1
044ff3aafc,0
04524f88b6,0
04529403aa,1
04535b0aac,0
0453c5e1b3,1
045426be4a,0
0454726a3e,1
0455173c9a,1
04554d523a,1
04557bed94,0
045749998d,0
045a73ded1,1
045a9b4f20,1
045a9f69fa,1
045be6568d,0
045ce54d74,1
045e120857,0
045e3cc90e,0
045eb144b1,1
045f1a5371,1
045fc9a633,0
046245c4e7,1
0464496855,1
0465a10492,1
04664a1e3c,1
0466c9edd2,0
0466eecb0c,1
046bc2b9bc,1
046c98eb7e,0
046c9e6695,0
046cf52f57,1
046e2b3bdb,1
046e3dc10b,1
046f10dcfc,1
0470af1178,0
04714a7f02,1
04729efc7a,1
04732e819a,1
04746a2d59,1
047486e839,1
0474a0485b,1
0474c46f21,0
04751e0090,1
0475aacd5b,1
04768038df,0
047700b723,1
047769da66,1
0477de2e7b,1
047817050e,1
0478c33bd0,1
0479918af0,1
047a808bd8,0
047c01962b,1
047c6787df,0
047c8d68f2,1
047e37696d,1
047f160567,1
047ff7406d,0
0481b16284,0
0482b9fb29,0
04833333a5,1
0483368a0a,1
04837a0935,1
0483a92be1,1
0484dc0f23,0
0487e4ebe1,1
048c221c9d,1
048c464996,0
048c80ece9,1
048e07c31e,1
048e440cfb,1
048f58107d,0
04913114ac,1
04915804ab,0
0491e45326,1
0492c4105f,0
0493319811,0
04950699ae,1
04959fbbf8,1
0495ea7c18,1
04965e4a6e,1
04986b1746,1
04989dc82b,1
0499cd9cf5,0
049a1fe16f,1
049a68d775,1
049d566e95,0
049e3e02c9,0
04a2a46151,1
04a2e64ac3,1
04a36efae6,1
04a43bf9bb,1
04a58b1fbd,1
04a670afa8,1
04a67c8c61,1
04a6d6541c,1
04a73aec49,1
04a788fe53,1
04a7c868a9,1
04a90d1431,1
04a965801c,0
04a9fc8be6,1
04abbd4d34,0
04ac820528,0
04acaf394a,1
04adbc8173,1
04b11ae809,1
04b1ab0fd9,0
04b26db671,1
04b28d5024,0
04b38896b7,1
04b3e8424a,0
04b699281d,1
04b6f880f3,0
04b82e3b63,1
04b9a2be4d,1
04bab1d5d3,0
04bb109f89,1
04bb40eebe,1
04bb42608e,0
04bbca521b,0
04c0193c41,0
04c0a9aad2,1
04c0f1726a,0
04c3baa1dc,1
04c3f2f370,0
04c40f9b61,1
04c4dd2ae6,1
04c53ab89c,1
04c576a7c6,1
04c62896af,1
04c63cb4a1,1
04c6ec8c1f,1
04c706d15f,1
04c8587c9a,0
04c8acddfe,1
04c9255d5d,1
04c9a07a76,0
04cbdb02a2,1
04cc55fd3e,1
04ce3c25c4,1
04ce560d76,0
04d14b0436,1
04d38437e4,1
04d5337a29,0
04da9de7bb,1
04dc3fdbd1,1
04e068111d,1
04e06acb25,1
04e0de8c43,0
04e0ea6b10,0
04e1bd0f5b,1
04e1ec06e8,1
04e37584e2,0
04e5a95f27,0
04e6bd53bc,0
04e6f93781,0
04e857b7be,0
04e8e6857b,1
04e9045838,1
04e9507ce2,1
04e9cff3d4,1
04ea7d81e9,0
04ebeeb1c9,0
04ec56d47d,1
04ed53effe,0
04edada8d9,0
04eecea441,1
04efb4ab57,1
04f03064b8,0
04f04688e5,1
04f058938a,1
04f0d09770,1
04f1a9b9ad,0
04f2f64807,0
04f39fe2fc,0
04f40077c8,1
04f423c0ab,1
04f4697225,1
04f6547369,1
04f8f70204,0
04f9062139,0
04f9df5f07,0
04fa666169,0
04fb769254,0
04fb987ebd,1
04ffac7fe6,1
04ffe4fd3a,1
0500a86f6a,1
0500eee61c,0
05022d3778,1
05043de36b,0
05057b0bd4,1
05070045b0,1
0507f16062,0
0509454994,1
05096c404d,0
050aa9baf1,1
050e1da673,1
050ede280d,1
050f312054,0
050fdaf436,1
05114f3b54,0
05115641f6,0
0512de5f2f,1
0514d4c941,0
05157524b4,0
0517b7c377,1
051895a978,1
0518ad8d53,1
051b22a4c7,0
051c5c3877,0
051cb90349,1
051cbc23fc,0
051d5debc7,1
051e05d250,1
051e6a1789,0
051f00b0f2,0
051fbe9310,1
05215e8518,0
0521e99add,1
05237ac0e9,1
0523d2dff2,0
0524d0c9d5,0
05259b571a,0
0526baeea5,0
05296478a4,0
052a41d192,1
052b14522d,1
052bfc55bc,0
052d25313c,1
052e231e33,1
052e851e75,0
052ec33690,1
05333cbaef,1
0533cc08f9,0
05344fd4fb,0
05354fde80,1
05364c0775,1
0536fb374d,1
05377b8c92,1
05383ba971,0
05383fa700,0
053933c453,1
053b3d1c5c,1
053b4412e1,0
053bfcd397,1
053bfe9453,0
053cc94af2,0
053deda79e,1
0540b672d9,1
0541682fae,1
05425c1506,1
0542dc3980,0
0543e80eea,1
0545543b6e,1
0546bc4867,1
0547094d36,1
0547212655,1
0547836647,1
0547f2d9bb,1
0548a06932,0
0548d3ac33,1
05492736c5,1
054a1958a0,1
054a1a4db3,1
054c90d0c9,1
054f68e674,1
054f96d66a,1
0552450d3c,1
05526f1933,1
05551afd2e,1
05563ffd93,1
05565d226f,1
0556929333,1
0557e52b51,1
05584f88eb,1
05586fa4eb,1
0558712a5e,0
05587a6ff1,0
0558a54ae3,1
0558ac6e15,1
055946eaf7,0
055a3f7184,0
055ab5137e,1
055b515a60,0
055b7af341,1
055bf7934a,0
055ce4feac,0
055d5da588,1
055feaaae3,0
0560dfafd5,0
0561471671,0
0562708f87,1
0562abc348,1
05636eac28,1
0563b5c0b8,0
0563df7a74,1
05650577f1,0
0565ba04ce,0
0565bb5acf,1
0566a6f624,1
0566dcc040,0
056747a4f1,0
0567dd82da,0
0568b52a25,1
0569d6e352,1
056a0e50da,1
056abe166d,1
056bbd563f,1
056cbdaf97,1
056e2027f7,0
056ff31662,1
05705e7339,0
057172fee3,1
0571a5f333,1
0573024707,1
0573ffb80b,1
057492f79d,0
0574f11292,1
057510abf1,1
057519a0c5,1
05769586a0,1
0576e3d767,0
0579477b93,1
0579ebfa3c,1
057a04bae1,1
057a47cab9,1
057b0d9255,1
057bfb9192,0
057c96b4b9,1
057eafbcce,0
05812bd01a,1
05845fd31a,0
0585facc84,1
0586b22dca,1
0586c1d093,1
05871d4e57,0
0588a68dbf,1
058927e40e,1
05898a5eb1,0
05899a2c0f,1
0589afa188,1
058a2be793,1
058a70bcc4,1
058b31da8a,1
058b3732fa,0
058b463104,0
058b757203,1
058cdc9802,0
058d370435,1
058d4b1443,0
